experiment_date,species,stage,strain,treatment,conc,cell,total_worms,top_worms,bottom_worms,cue_side,cue,cue_conc
20220428,Cel,Adult,N2,NA,NA,E5,12,3,1,top,Sandalore,1p
20220428,Cel,Adult,N2,NA,NA,F5,11,2,0,top,Sandalore,1p
20220428,Cel,Adult,N2,NA,NA,G5,14,5,4,top,Sandalore,1p
20220428,Cel,Adult,N2,NA,NA,H5,9,2,4,top,Sandalore,1p
20220428,Cel,Adult,Zam27a,NA,NA,A6,3,0,1,top,Sandalore,1p
20220428,Cel,Adult,Zam27a,NA,NA,B6,6,4,1,top,Sandalore,1p
20220428,Cel,Adult,Zam27a,NA,NA,C6,3,1,0,top,Sandalore,1p
20220428,Cel,Adult,Zam27a,NA,NA,D6,7,2,6,top,Sandalore,1p
20220428,Cel,Adult,N2,NA,NA,E6,9,4,1,top,Sandalore,1p
20220428,Cel,Adult,N2,NA,NA,F6,9,3,0,top,Sandalore,1p
20220428,Cel,Adult,N2,NA,NA,G6,12,2,2,top,Sandalore,1p
20220428,Cel,Adult,N2,NA,NA,H6,8,1,1,top,Sandalore,1p
20220428,Cel,Adult,Zam27a,NA,NA,A7,4,2,2,top,Acetophenone,1p
20220428,Cel,Adult,Zam27a,NA,NA,B7,3,2,0,top,Acetophenone,1p
20220428,Cel,Adult,Zam27a,NA,NA,C7,0,0,0,top,Acetophenone,1p
20220428,Cel,Adult,Zam27a,NA,NA,D7,6,0,5,top,Acetophenone,1p
20220428,Cel,Adult,N2,NA,NA,E7,10,2,0,top,Acetophenone,1p
20220428,Cel,Adult,N2,NA,NA,F7,9,1,0,top,Acetophenone,1p
20220428,Cel,Adult,N2,NA,NA,G7,7,0,0,top,Acetophenone,1p
20220428,Cel,Adult,N2,NA,NA,H7,4,0,0,top,Acetophenone,1p
20220428,Cel,Adult,Zam27a,NA,NA,A8,4,0,1,top,Acetophenone,1p
20220428,Cel,Adult,Zam27a,NA,NA,B8,4,3,1,top,Acetophenone,1p
20220428,Cel,Adult,Zam27a,NA,NA,C8,5,2,1,top,Acetophenone,1p
20220428,Cel,Adult,Zam27a,NA,NA,D8,4,1,3,top,Acetophenone,1p
20220428,Cel,Adult,N2,NA,NA,E8,16,5,7,top,Acetophenone,1p
20220428,Cel,Adult,N2,NA,NA,F8,5,2,2,top,Acetophenone,1p
20220428,Cel,Adult,N2,NA,NA,G8,3,1,0,top,Acetophenone,1p
20220428,Cel,Adult,N2,NA,NA,H8,7,2,2,top,Acetophenone,1p
20220428,Cel,Adult,Zam27a,NA,NA,A9,5,0,1,top,Acetophenone,1p
20220428,Cel,Adult,Zam27a,NA,NA,B9,1,0,0,top,Acetophenone,1p
20220428,Cel,Adult,Zam27a,NA,NA,C9,10,4,6,top,Acetophenone,1p
20220428,Cel,Adult,Zam27a,NA,NA,D9,2,1,0,top,Acetophenone,1p
20220428,Cel,Adult,N2,NA,NA,E9,18,1,3,top,Acetophenone,1p
20220428,Cel,Adult,N2,NA,NA,F9,9,0,1,top,Acetophenone,1p
20220428,Cel,Adult,N2,NA,NA,G9,6,2,0,top,Acetophenone,1p
20220428,Cel,Adult,N2,NA,NA,H9,9,0,1,top,Acetophenone,1p
20220428,Cel,Adult,Zam27a,NA,NA,A10,5,2,0,top,Isononylalcohol,1p
20220428,Cel,Adult,Zam27a,NA,NA,B10,4,0,1,top,Isononylalcohol,1p
20220428,Cel,Adult,Zam27a,NA,NA,C10,6,2,2,top,Isononylalcohol,1p
20220428,Cel,Adult,Zam27a,NA,NA,D10,4,0,0,top,Isononylalcohol,1p
20220428,Cel,Adult,N2,NA,NA,E10,9,3,5,top,Isononylalcohol,1p
20220428,Cel,Adult,N2,NA,NA,F10,11,4,2,top,Isononylalcohol,1p
20220428,Cel,Adult,N2,NA,NA,G10,4,2,1,top,Isononylalcohol,1p
20220428,Cel,Adult,N2,NA,NA,H10,5,1,1,top,Isononylalcohol,1p
20220428,Cel,Adult,Zam27a,NA,NA,A11,4,0,3,top,Isononylalcohol,1p
20220428,Cel,Adult,Zam27a,NA,NA,B11,0,0,0,top,Isononylalcohol,1p
20220428,Cel,Adult,Zam27a,NA,NA,C11,4,3,4,top,Isononylalcohol,1p
20220428,Cel,Adult,Zam27a,NA,NA,D11,4,2,1,top,Isononylalcohol,1p
20220428,Cel,Adult,N2,NA,NA,E11,10,4,3,top,Isononylalcohol,1p
20220428,Cel,Adult,N2,NA,NA,F11,3,2,0,top,Isononylalcohol,1p
20220428,Cel,Adult,N2,NA,NA,G11,6,1,0,top,Isononylalcohol,1p
20220428,Cel,Adult,N2,NA,NA,H11,2,2,0,top,Isononylalcohol,1p
20220428,Cel,Adult,Zam27a,NA,NA,A12,5,2,2,top,Isononylalcohol,1p
20220428,Cel,Adult,Zam27a,NA,NA,B12,4,4,0,top,Isononylalcohol,1p
20220428,Cel,Adult,Zam27a,NA,NA,C12,3,0,1,top,Isononylalcohol,1p
20220428,Cel,Adult,Zam27a,NA,NA,D12,4,2,2,top,Isononylalcohol,1p
20220428,Cel,Adult,N2,NA,NA,E12,11,0,7,top,Isononylalcohol,1p
20220428,Cel,Adult,N2,NA,NA,F12,8,5,2,top,Isononylalcohol,1p
20220428,Cel,Adult,N2,NA,NA,G12,8,0,4,top,Isononylalcohol,1p
20220428,Cel,Adult,N2,NA,NA,H12,5,0,0,top,Isononylalcohol,1p
