experiment_date,species,stage,strain,treatment,conc,cell,total_worms,top_worms,bottom_worms,cue_side,cue,cue_conc
20220328,Cel,Adult,SP1234,NA,NA,C5,4,0,3,top,NaCl,200 mM
20220328,Cel,Adult,SP1234,NA,NA,D5,5,0,1,top,NaCl,200 mM
20220328,Cel,Adult,SP1234,NA,NA,A6,10,1,0,top,NaCl,200 mM
20220328,Cel,Adult,SP1234,NA,NA,B6,14,0,1,top,NaCl,200 mM
20220328,Cel,Adult,SP1234,NA,NA,C6,6,2,0,top,NaCl,200 mM
20220328,Cel,Adult,SP1234,NA,NA,D6,3,0,0,top,NaCl,200 mM
20220328,Cel,Adult,SP1234,NA,NA,A1,4,1,1,top,Quinine ,10 mM
20220328,Cel,Adult,SP1234,NA,NA,B1,9,0,0,top,Quinine ,10 mM
20220328,Cel,Adult,SP1234,NA,NA,C1,3,0,0,top,Quinine ,10 mM
20220328,Cel,Adult,SP1234,NA,NA,D1,6,0,0,top,Quinine ,10 mM
20220328,Cel,Adult,SP1234,NA,NA,A2,6,1,1,top,Quinine ,10 mM
20220328,Cel,Adult,SP1234,NA,NA,B2,6,0,1,top,Quinine ,10 mM
20220328,Cel,Adult,SP1234,NA,NA,C2,5,0,1,top,Quinine ,10 mM
20220328,Cel,Adult,SP1234,NA,NA,D2,4,0,0,top,Quinine ,10 mM
20220328,Cel,Adult,SP1234,NA,NA,A3,7,0,1,top,Quinine ,10 mM
20220328,Cel,Adult,SP1234,NA,NA,B3,10,1,1,top,Quinine ,10 mM
20220328,Cel,Adult,SP1234,NA,NA,C3,4,1,0,top,Quinine ,10 mM
20220328,Cel,Adult,SP1234,NA,NA,D3,5,0,1,top,Quinine ,10 mM
20220328,Cel,Adult,SP1234,NA,NA,A4,5,0,1,top,Quinine ,10 mM
20220328,Cel,Adult,SP1234,NA,NA,B4,3,0,1,top,Quinine ,10 mM
20220328,Cel,Adult,SP1234,NA,NA,C4,5,1,1,top,Quinine ,10 mM
20220328,Cel,Adult,SP1234,NA,NA,D4,3,0,0,top,Quinine ,10 mM
20220328,Cel,Adult,SP1234,NA,NA,A5,9,2,0,top,Quinine ,10 mM
20220328,Cel,Adult,SP1234,NA,NA,B5,6,0,1,top,Quinine ,10 mM
20220328,Cel,Adult,SP1234,NA,NA,C5,4,1,0,top,Quinine ,10 mM
20220328,Cel,Adult,SP1234,NA,NA,D5,5,2,1,top,Quinine ,10 mM
20220328,Cel,Adult,SP1234,NA,NA,A6,7,0,4,top,Quinine ,10 mM
20220328,Cel,Adult,SP1234,NA,NA,B6,5,0,2,top,Quinine ,10 mM
20220328,Cel,Adult,SP1234,NA,NA,C6,7,1,0,top,Quinine ,10 mM
20220328,Cel,Adult,SP1234,NA,NA,D6,10,3,2,top,Quinine ,10 mM
20220328,Cel,Adult,CX10,NA,NA,A1,13,1,0,top,NaCl,200 mM
20220328,Cel,Adult,CX10,NA,NA,B1,14,1,1,top,NaCl,200 mM
20220328,Cel,Adult,CX10,NA,NA,C1,19,2,0,top,NaCl,200 mM
20220328,Cel,Adult,CX10,NA,NA,D1,10,0,1,top,NaCl,200 mM
20220328,Cel,Adult,CX10,NA,NA,A2,10,1,1,top,NaCl,200 mM
20220328,Cel,Adult,CX10,NA,NA,B2,17,2,1,top,NaCl,200 mM
20220328,Cel,Adult,CX10,NA,NA,C2,11,4,2,top,NaCl,200 mM
20220328,Cel,Adult,CX10,NA,NA,D2,12,0,1,top,NaCl,200 mM
20220328,Cel,Adult,CX10,NA,NA,A3,11,0,6,top,NaCl,200 mM
20220328,Cel,Adult,CX10,NA,NA,B3,16,0,2,top,NaCl,200 mM
20220328,Cel,Adult,CX10,NA,NA,C3,18,3,1,top,NaCl,200 mM
20220328,Cel,Adult,CX10,NA,NA,D3,12,4,0,top,NaCl,200 mM
20220328,Cel,Adult,CX10,NA,NA,A4,12,0,2,top,NaCl,200 mM
20220328,Cel,Adult,CX10,NA,NA,B4,16,3,4,top,NaCl,200 mM
20220328,Cel,Adult,CX10,NA,NA,C4,17,1,2,top,NaCl,200 mM
20220328,Cel,Adult,CX10,NA,NA,D4,11,1,0,top,NaCl,200 mM
20220328,Cel,Adult,CX10,NA,NA,A5,12,1,0,top,NaCl,200 mM
20220328,Cel,Adult,CX10,NA,NA,B5,12,2,4,top,NaCl,200 mM
20220328,Cel,Adult,CX10,NA,NA,C5,12,3,1,top,NaCl,200 mM
20220328,Cel,Adult,CX10,NA,NA,D5,14,0,0,top,NaCl,200 mM
20220328,Cel,Adult,CX10,NA,NA,A6,9,2,3,top,NaCl,200 mM
20220328,Cel,Adult,CX10,NA,NA,B6,12,3,4,top,NaCl,200 mM
20220328,Cel,Adult,CX10,NA,NA,C6,13,1,3,top,NaCl,200 mM
20220328,Cel,Adult,CX10,NA,NA,D6,10,3,1,top,NaCl,200 mM
20220328,Cel,Adult,CX10,NA,NA,A1,14,3,1,top,Quinine ,10 mM
20220328,Cel,Adult,CX10,NA,NA,B1,12,3,3,top,Quinine ,10 mM
20220328,Cel,Adult,CX10,NA,NA,C1,13,4,1,top,Quinine ,10 mM
20220328,Cel,Adult,CX10,NA,NA,D1,10,0,1,top,Quinine ,10 mM
20220328,Cel,Adult,CX10,NA,NA,A2,15,0,2,top,Quinine ,10 mM
20220328,Cel,Adult,CX10,NA,NA,B2,15,4,0,top,Quinine ,10 mM
20220328,Cel,Adult,CX10,NA,NA,C2,15,0,0,top,Quinine ,10 mM
20220328,Cel,Adult,CX10,NA,NA,D2,10,0,0,top,Quinine ,10 mM
20220328,Cel,Adult,CX10,NA,NA,A3,11,0,1,top,Quinine ,10 mM
20220328,Cel,Adult,CX10,NA,NA,B3,16,2,4,top,Quinine ,10 mM
20220328,Cel,Adult,CX10,NA,NA,C3,15,2,2,top,Quinine ,10 mM
20220328,Cel,Adult,CX10,NA,NA,D3,12,2,0,top,Quinine ,10 mM
20220328,Cel,Adult,CX10,NA,NA,A4,9,1,4,top,Quinine ,10 mM
20220328,Cel,Adult,CX10,NA,NA,B4,17,0,0,top,Quinine ,10 mM
20220328,Cel,Adult,CX10,NA,NA,C4,15,0,0,top,Quinine ,10 mM
20220328,Cel,Adult,CX10,NA,NA,D4,14,0,2,top,Quinine ,10 mM
20220328,Cel,Adult,CX10,NA,NA,A5,13,0,1,top,Quinine ,10 mM
20220328,Cel,Adult,CX10,NA,NA,B5,11,1,2,top,Quinine ,10 mM
20220328,Cel,Adult,CX10,NA,NA,C5,16,0,0,top,Quinine ,10 mM
20220328,Cel,Adult,CX10,NA,NA,D5,18,0,1,top,Quinine ,10 mM
20220328,Cel,Adult,CX10,NA,NA,A6,13,2,4,top,Quinine ,10 mM
20220328,Cel,Adult,CX10,NA,NA,B6,14,3,0,top,Quinine ,10 mM
20220328,Cel,Adult,CX10,NA,NA,C6,12,1,1,top,Quinine ,10 mM
20220328,Cel,Adult,CX10,NA,NA,D6,13,0,1,top,Quinine ,10 mM
20220328,Cel,Adult,PR672,NA,NA,A1,,2,2,top,NaCl,200 mM
20220328,Cel,Adult,PR672,NA,NA,B1,,1,3,top,NaCl,200 mM
20220328,Cel,Adult,PR672,NA,NA,C1,,0,4,top,NaCl,200 mM
20220328,Cel,Adult,PR672,NA,NA,D1,,0,1,top,NaCl,200 mM
20220328,Cel,Adult,PR672,NA,NA,A2,,6,2,top,NaCl,200 mM
20220328,Cel,Adult,PR672,NA,NA,B2,,1,4,top,NaCl,200 mM
20220328,Cel,Adult,PR672,NA,NA,C2,,2,1,top,NaCl,200 mM
20220328,Cel,Adult,PR672,NA,NA,D2,,3,1,top,NaCl,200 mM
20220328,Cel,Adult,PR672,NA,NA,A3,,1,0,top,NaCl,200 mM
20220328,Cel,Adult,PR672,NA,NA,B3,,0,2,top,NaCl,200 mM
20220328,Cel,Adult,PR672,NA,NA,C3,,3,1,top,NaCl,200 mM
20220328,Cel,Adult,PR672,NA,NA,D3,,0,2,top,NaCl,200 mM
20220328,Cel,Adult,PR672,NA,NA,A4,,2,2,top,NaCl,200 mM
20220328,Cel,Adult,PR672,NA,NA,B4,,0,3,top,NaCl,200 mM
20220328,Cel,Adult,PR672,NA,NA,C4,,1,2,top,NaCl,200 mM
20220328,Cel,Adult,PR672,NA,NA,D4,,0,0,top,NaCl,200 mM
20220328,Cel,Adult,PR672,NA,NA,A5,,3,2,top,NaCl,200 mM
20220328,Cel,Adult,PR672,NA,NA,B5,,2,2,top,NaCl,200 mM
20220328,Cel,Adult,PR672,NA,NA,C5,,3,1,top,NaCl,200 mM
20220328,Cel,Adult,PR672,NA,NA,D5,,4,2,top,NaCl,200 mM
20220328,Cel,Adult,PR672,NA,NA,A6,,1,3,top,NaCl,200 mM
20220328,Cel,Adult,PR672,NA,NA,B6,,3,4,top,NaCl,200 mM
20220328,Cel,Adult,PR672,NA,NA,C6,,4,5,top,NaCl,200 mM
20220328,Cel,Adult,PR672,NA,NA,D6,,1,3,top,NaCl,200 mM
20220328,Cel,Adult,PR672,NA,NA,A1,,2,5,top,Quinine ,10 mM
20220328,Cel,Adult,PR672,NA,NA,B1,,0,4,top,Quinine ,10 mM
20220328,Cel,Adult,PR672,NA,NA,C1,,0,1,top,Quinine ,10 mM
20220328,Cel,Adult,PR672,NA,NA,D1,,0,3,top,Quinine ,10 mM
20220328,Cel,Adult,PR672,NA,NA,A2,,2,3,top,Quinine ,10 mM
20220328,Cel,Adult,PR672,NA,NA,B2,,1,0,top,Quinine ,10 mM
20220328,Cel,Adult,PR672,NA,NA,C2,,1,2,top,Quinine ,10 mM
20220328,Cel,Adult,PR672,NA,NA,D2,,2,2,top,Quinine ,10 mM
20220328,Cel,Adult,PR672,NA,NA,A3,,2,2,top,Quinine ,10 mM
20220328,Cel,Adult,PR672,NA,NA,B3,,0,2,top,Quinine ,10 mM
20220328,Cel,Adult,PR672,NA,NA,C3,,1,1,top,Quinine ,10 mM
20220328,Cel,Adult,PR672,NA,NA,D3,,6,2,top,Quinine ,10 mM
20220328,Cel,Adult,PR672,NA,NA,A4,,0,4,top,Quinine ,10 mM
20220328,Cel,Adult,PR672,NA,NA,B4,,0,0,top,Quinine ,10 mM
20220328,Cel,Adult,PR672,NA,NA,C4,,2,4,top,Quinine ,10 mM
20220328,Cel,Adult,PR672,NA,NA,D4,,1,1,top,Quinine ,10 mM
20220328,Cel,Adult,PR672,NA,NA,A5,,0,0,top,Quinine ,10 mM
20220328,Cel,Adult,PR672,NA,NA,B5,,4,3,top,Quinine ,10 mM
20220328,Cel,Adult,PR672,NA,NA,C5,,2,3,top,Quinine ,10 mM
20220328,Cel,Adult,PR672,NA,NA,D5,,0,1,top,Quinine ,10 mM
20220328,Cel,Adult,PR672,NA,NA,A6,,1,3,top,Quinine ,10 mM
20220328,Cel,Adult,PR672,NA,NA,B6,,0,0,top,Quinine ,10 mM
20220328,Cel,Adult,PR672,NA,NA,C6,,1,3,top,Quinine ,10 mM
20220328,Cel,Adult,PR672,NA,NA,D6,,2,1,top,Quinine ,10 mM
